timestep,time,Tesla Model 3_0,Tesla Model 3_1,Tesla Model 3_2,Tesla Model 3_3,Tesla Model 3_4,Tesla Model 3_5,Tesla Model 3_6,Tesla Model 3_7,Tesla Model 3_8,Tesla Model 3_9
311,2024-06-20 05:45:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7655000000000001,0.7655000000000001
312,2024-06-20 06:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7876666666666667,0.7876666666666667
313,2024-06-20 06:15:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
314,2024-06-20 06:30:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
315,2024-06-20 06:45:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
316,2024-06-20 07:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
317,2024-06-20 07:15:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
318,2024-06-20 07:30:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
319,2024-06-20 07:45:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
320,2024-06-20 08:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
321,2024-06-20 08:15:00,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637
322,2024-06-20 08:30:00,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273
323,2024-06-20 08:45:00,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091
324,2024-06-20 09:00:00,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546
325,2024-06-20 09:15:00,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182
326,2024-06-20 09:30:00,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819
327,2024-06-20 09:45:00,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455
328,2024-06-20 10:00:00,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091
329,2024-06-20 10:15:00,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728
330,2024-06-20 10:30:00,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364
331,2024-06-20 10:45:00,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675
332,2024-06-20 11:00:00,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637
333,2024-06-20 11:15:00,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273
334,2024-06-20 11:30:00,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091
335,2024-06-20 11:45:00,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546
336,2024-06-20 12:00:00,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182
337,2024-06-20 12:15:00,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819
338,2024-06-20 12:30:00,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455
339,2024-06-20 12:45:00,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091
340,2024-06-20 13:00:00,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728
341,2024-06-20 13:15:00,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364
342,2024-06-20 13:30:00,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
343,2024-06-20 13:45:00,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637
344,2024-06-20 14:00:00,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273
345,2024-06-20 14:15:00,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909
346,2024-06-20 14:30:00,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546
347,2024-06-20 14:45:00,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182
348,2024-06-20 15:00:00,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187
349,2024-06-20 15:15:00,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455
350,2024-06-20 15:30:00,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091
351,2024-06-20 15:45:00,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275
352,2024-06-20 16:00:00,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364
353,2024-06-20 16:15:00,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004
354,2024-06-20 16:30:00,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637
355,2024-06-20 16:45:00,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273
356,2024-06-20 17:00:00,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093
357,2024-06-20 17:15:00,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546
358,2024-06-20 17:30:00,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182
359,2024-06-20 17:45:00,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187
360,2024-06-20 18:00:00,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546
361,2024-06-20 18:15:00,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091
362,2024-06-20 18:30:00,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275
363,2024-06-20 18:45:00,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364
364,2024-06-20 19:00:00,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
365,2024-06-20 19:15:00,0.3221666666666667,0.3221666666666667,0.3221666666666667,0.3221666666666667,0.3221666666666667,0.3221666666666667,0.3221666666666667,0.3031666666666667,0.30000000000000004,0.30000000000000004
366,2024-06-20 19:30:00,0.3443333333333334,0.3443333333333334,0.3443333333333334,0.3443333333333334,0.3443333333333334,0.3443333333333334,0.3443333333333334,0.30633333333333335,0.30000000000000004,0.30000000000000004
367,2024-06-20 19:45:00,0.36650000000000005,0.36650000000000005,0.36650000000000005,0.36650000000000005,0.36650000000000005,0.36650000000000005,0.36650000000000005,0.3095,0.30000000000000004,0.30000000000000004
368,2024-06-20 20:00:00,0.3886666666666667,0.3886666666666667,0.3886666666666667,0.3886666666666667,0.3886666666666667,0.3886666666666667,0.3886666666666667,0.31266666666666665,0.30000000000000004,0.30000000000000004
369,2024-06-20 20:15:00,0.4108333333333334,0.4108333333333334,0.4108333333333334,0.4108333333333334,0.4108333333333334,0.4108333333333334,0.4108333333333334,0.3158333333333333,0.30000000000000004,0.30000000000000004
370,2024-06-20 20:30:00,0.43300000000000005,0.43300000000000005,0.43300000000000005,0.43300000000000005,0.43300000000000005,0.43300000000000005,0.43300000000000005,0.31899999999999995,0.30000000000000004,0.30000000000000004
371,2024-06-20 20:45:00,0.4551666666666667,0.4551666666666667,0.4551666666666667,0.4551666666666667,0.4551666666666667,0.4551666666666667,0.4551666666666667,0.3221666666666666,0.30000000000000004,0.30000000000000004
372,2024-06-20 21:00:00,0.4773333333333334,0.4773333333333334,0.4773333333333334,0.4773333333333334,0.4773333333333334,0.4773333333333334,0.4773333333333334,0.32533333333333325,0.30000000000000004,0.30000000000000004
373,2024-06-20 21:15:00,0.49950000000000006,0.49950000000000006,0.49950000000000006,0.49950000000000006,0.49950000000000006,0.49950000000000006,0.49950000000000006,0.3284999999999999,0.30000000000000004,0.30000000000000004
374,2024-06-20 21:30:00,0.5216666666666667,0.5216666666666667,0.5216666666666667,0.5216666666666667,0.5216666666666667,0.5216666666666667,0.5216666666666667,0.33166666666666655,0.30000000000000004,0.30000000000000004
375,2024-06-20 21:45:00,0.5438333333333334,0.5438333333333334,0.5438333333333334,0.5438333333333334,0.5438333333333334,0.5438333333333334,0.5438333333333334,0.3348333333333332,0.30000000000000004,0.30000000000000004
376,2024-06-20 22:00:00,0.5660000000000001,0.5660000000000001,0.5660000000000001,0.5660000000000001,0.5660000000000001,0.5660000000000001,0.5660000000000001,0.33799999999999986,0.30000000000000004,0.30000000000000004
377,2024-06-20 22:15:00,0.5881666666666667,0.5881666666666667,0.5881666666666667,0.5881666666666667,0.5881666666666667,0.5881666666666667,0.5881666666666667,0.3411666666666665,0.30000000000000004,0.30000000000000004
378,2024-06-20 22:30:00,0.6103333333333334,0.6103333333333334,0.6103333333333334,0.6103333333333334,0.6103333333333334,0.6103333333333334,0.6103333333333334,0.34433333333333316,0.30000000000000004,0.30000000000000004
379,2024-06-20 22:45:00,0.6325000000000001,0.6325000000000001,0.6325000000000001,0.6325000000000001,0.6325000000000001,0.6325000000000001,0.6325000000000001,0.3474999999999998,0.30000000000000004,0.30000000000000004
380,2024-06-20 23:00:00,0.6546666666666667,0.6546666666666667,0.6546666666666667,0.6546666666666667,0.6546666666666667,0.6546666666666667,0.6546666666666667,0.35066666666666646,0.30000000000000004,0.30000000000000004
381,2024-06-20 23:15:00,0.6768333333333334,0.6768333333333334,0.6768333333333334,0.6768333333333334,0.6768333333333334,0.6768333333333334,0.6768333333333334,0.3538333333333331,0.30000000000000004,0.30000000000000004
382,2024-06-20 23:30:00,0.6990000000000001,0.6990000000000001,0.6990000000000001,0.6990000000000001,0.6990000000000001,0.6990000000000001,0.6990000000000001,0.35699999999999976,0.30000000000000004,0.30000000000000004
383,2024-06-20 23:45:00,0.7211666666666667,0.7211666666666667,0.7211666666666667,0.7211666666666667,0.7211666666666667,0.7211666666666667,0.7211666666666667,0.3601666666666664,0.30000000000000004,0.30000000000000004
384,2024-06-21 00:00:00,0.7433333333333334,0.7433333333333334,0.7433333333333334,0.7433333333333334,0.7433333333333334,0.7433333333333334,0.7433333333333334,0.36333333333333306,0.30000000000000004,0.30000000000000004
385,2024-06-21 00:15:00,0.7655000000000001,0.7655000000000001,0.7655000000000001,0.7655000000000001,0.7655000000000001,0.7655000000000001,0.7655000000000001,0.3664999999999997,0.30000000000000004,0.30000000000000004
386,2024-06-21 00:30:00,0.7876666666666667,0.7876666666666667,0.7876666666666667,0.7876666666666667,0.7876666666666667,0.7876666666666667,0.7876666666666667,0.36966666666666637,0.30000000000000004,0.30000000000000004
387,2024-06-21 00:45:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.39183333333333303,0.3221666666666667,0.3221666666666667
388,2024-06-21 01:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4139999999999997,0.3443333333333334,0.3443333333333334
389,2024-06-21 01:15:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.43616666666666637,0.36650000000000005,0.36650000000000005
390,2024-06-21 01:30:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.45833333333333304,0.3886666666666667,0.3886666666666667
391,2024-06-21 01:45:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.4804999999999997,0.4108333333333334,0.4108333333333334
392,2024-06-21 02:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5026666666666664,0.43300000000000005,0.43300000000000005
393,2024-06-21 02:15:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.524833333333333,0.4551666666666667,0.4551666666666667
394,2024-06-21 02:30:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5469999999999997,0.4773333333333334,0.4773333333333334
395,2024-06-21 02:45:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5691666666666664,0.49950000000000006,0.49950000000000006
396,2024-06-21 03:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.591333333333333,0.5216666666666667,0.5216666666666667
397,2024-06-21 03:15:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6134999999999997,0.5438333333333334,0.5438333333333334
398,2024-06-21 03:30:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6356666666666664,0.5660000000000001,0.5660000000000001
399,2024-06-21 03:45:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.657833333333333,0.5881666666666667,0.5881666666666667
400,2024-06-21 04:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6799999999999997,0.6103333333333334,0.6103333333333334
401,2024-06-21 04:15:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7021666666666664,0.6325000000000001,0.6325000000000001
402,2024-06-21 04:30:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.724333333333333,0.6546666666666667,0.6546666666666667
403,2024-06-21 04:45:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7464999999999997,0.6768333333333334,0.6768333333333334
404,2024-06-21 05:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7686666666666664,0.6990000000000001,0.6990000000000001
405,2024-06-21 05:15:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.790833333333333,0.7211666666666667,0.7211666666666667
406,2024-06-21 05:30:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7433333333333334,0.7433333333333334
407,2024-06-21 05:45:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7655000000000001,0.7655000000000001
408,2024-06-21 06:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7876666666666667,0.7876666666666667
409,2024-06-21 06:15:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
410,2024-06-21 06:30:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
411,2024-06-21 06:45:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
412,2024-06-21 07:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
413,2024-06-21 07:15:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
414,2024-06-21 07:30:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
415,2024-06-21 07:45:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
416,2024-06-21 08:00:00,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
417,2024-06-21 08:15:00,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637,0.7886363636363637
418,2024-06-21 08:30:00,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273,0.7772727272727273
419,2024-06-21 08:45:00,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091,0.765909090909091
420,2024-06-21 09:00:00,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546,0.7545454545454546
421,2024-06-21 09:15:00,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182,0.7431818181818182
422,2024-06-21 09:30:00,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819,0.7318181818181819
423,2024-06-21 09:45:00,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455,0.7204545454545455
424,2024-06-21 10:00:00,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.7090909090909091
425,2024-06-21 10:15:00,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728,0.6977272727272728
426,2024-06-21 10:30:00,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364,0.6863636363636364
427,2024-06-21 10:45:00,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675,0.675
428,2024-06-21 11:00:00,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637
429,2024-06-21 11:15:00,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273,0.6522727272727273
430,2024-06-21 11:30:00,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091,0.640909090909091
431,2024-06-21 11:45:00,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546,0.6295454545454546
432,2024-06-21 12:00:00,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182
433,2024-06-21 12:15:00,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819,0.6068181818181819
434,2024-06-21 12:30:00,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455,0.5954545454545455
435,2024-06-21 12:45:00,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091,0.5840909090909091
436,2024-06-21 13:00:00,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728,0.5727272727272728
437,2024-06-21 13:15:00,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364,0.5613636363636364
438,2024-06-21 13:30:00,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
439,2024-06-21 13:45:00,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637,0.5386363636363637
440,2024-06-21 14:00:00,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273,0.5272727272727273
441,2024-06-21 14:15:00,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909,0.5159090909090909
442,2024-06-21 14:30:00,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546,0.5045454545454546
443,2024-06-21 14:45:00,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182,0.4931818181818182
444,2024-06-21 15:00:00,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187,0.48181818181818187
445,2024-06-21 15:15:00,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455,0.4704545454545455
446,2024-06-21 15:30:00,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091,0.4590909090909091
447,2024-06-21 15:45:00,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275,0.44772727272727275
448,2024-06-21 16:00:00,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364,0.4363636363636364
449,2024-06-21 16:15:00,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.42500000000000004
450,2024-06-21 16:30:00,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637,0.4136363636363637
451,2024-06-21 16:45:00,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273,0.4022727272727273
452,2024-06-21 17:00:00,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093,0.39090909090909093
453,2024-06-21 17:15:00,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546,0.3795454545454546
454,2024-06-21 17:30:00,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182,0.3681818181818182
455,2024-06-21 17:45:00,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187,0.35681818181818187
456,2024-06-21 18:00:00,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.34545454545454546
457,2024-06-21 18:15:00,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091,0.3340909090909091
458,2024-06-21 18:30:00,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275,0.32272727272727275
459,2024-06-21 18:45:00,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364,0.3113636363636364
460,2024-06-21 19:00:00,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
